ptt,tuid,year,month,day,longitude,latitude,date,type,depth_min,temp_depth_min,depth_max,depth_range,tsst
88136,139,2009,08,26,-68.9485,38.0121,08/26/2009,gpe,0,NaN,168,168,21.7
88136,141,2009,09,01,-69.6712,38.0322,09/01/2009,gpe,0,NaN,152,152,19.8
88136,141,2009,09,01,-69.2946,37.9551,09/01/2009,gpe,0,NaN,152,152,19.8
88136,142,2009,09,02,-69.6436,38.195,09/02/2009,gpe,0,NaN,152,152,19.8
88136,0,2009,09,05,-69.8813,38.1632,09/05/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2009,09,05,-69.7908,37.9231,09/05/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,143,2009,09,06,-69.9564,38.1935,09/06/2009,gpe,0,NaN,136,136,18.2
88136,0,2009,09,14,-69.4909,38.8137,09/14/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2009,09,18,-69.2952,39.2444,09/18/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2009,10,01,-68.831,41.565,10/01/2009,pop,NaN,NaN,NaN,NaN,NaN
88137,0,2008,10,11,-70.2975,42.092,10/11/2008,tag,NaN,NaN,NaN,NaN,NaN
88137,1,2008,10,12,-70.0331,42.2357,10/12/2008,gpe,0,NaN,64,64,14.9
88137,6,2008,10,19,-69.3285,41.4612,10/19/2008,gpe,0,NaN,48,48,11.8
88137,15,2008,10,29,-69.1612,38.8445,10/29/2008,pdt,0,NaN,560,560,20.0
88137,18,2008,11,02,-70.084,37.2994,11/02/2008,pdt,0,NaN,896,896,22.6
88137,19,2008,11,03,-70.3435,35.9975,11/03/2008,pdt,0,NaN,856,856,23.2
88137,20,2008,11,04,-70.4835,34.975,11/04/2008,pdt,0,NaN,808,808,23.2
88137,22,2008,11,13,-70.3181,33.0542,11/13/2008,pdt,0,NaN,808,808,23.6
88137,23,2008,11,14,-70.3483,31.9544,11/14/2008,pdt,0,NaN,872,872,23.4
88137,24,2008,11,15,-70.3724,31.3917,11/15/2008,pdt,200,NaN,808,608,18.8
88137,25,2008,11,16,-70.1631,30.9829,11/16/2008,pdt,0,NaN,752,752,24.2
88137,26,2008,11,20,-70.4609,29.7768,11/20/2008,pdt,0,NaN,616,616,24.6
88137,27,2008,11,21,-70.4499,29.0964,11/21/2008,pdt,0,NaN,592,592,24.6
88137,29,2008,11,23,-70.657,28.4446,11/23/2008,pdt,0,NaN,816,816,24.2
88137,30,2008,11,24,-70.8628,27.9361,11/24/2008,pdt,0,NaN,824,824,24.4
88137,31,2008,11,25,-70.781,27.8267,11/25/2008,pdt,0,NaN,784,784,25.2
88137,32,2008,11,26,-70.7751,27.6017,11/26/2008,pdt,136,NaN,952,816,21.8
88137,33,2008,11,27,-70.7836,27.4345,11/27/2008,pdt,0,NaN,808,808,25.2
88137,34,2008,11,28,-70.7968,27.108,11/28/2008,pdt,120,NaN,856,736,22.4
88137,35,2008,12,01,-70.6599,26.5256,12/01/2008,pdt,240,NaN,744,504,18.4
88137,36,2008,12,03,-70.3363,26.2718,12/03/2008,pdt,0,NaN,896,896,25.2
88137,37,2008,12,04,-70.2531,26.0803,12/04/2008,pdt,176,NaN,800,624,19.6
88137,38,2008,12,07,-70.2463,25.4924,12/07/2008,pdt,0,NaN,608,608,25.8
88137,39,2008,12,08,-70.4445,25.2989,12/08/2008,pdt,0,NaN,896,896,25.8
88137,40,2008,12,09,-70.2638,24.9069,12/09/2008,pdt,144,NaN,952,808,21.8
88137,41,2008,12,10,-69.9892,24.4205,12/10/2008,pdt,336,NaN,1008,672,18.0
88137,43,2008,12,14,-69.7124,23.8318,12/14/2008,pdt,232,NaN,528,296,19.2
88137,44,2008,12,15,-69.2436,23.2739,12/15/2008,pdt,208,NaN,704,496,19.8
88137,45,2008,12,16,-68.9787,22.7808,12/16/2008,pdt,184,NaN,784,600,21.4
88137,46,2008,12,17,-68.9362,22.1042,12/17/2008,pdt,152,NaN,872,720,23.2
88137,48,2008,12,21,-68.4974,21.6127,12/21/2008,pdt,200,NaN,656,456,20.6
88137,49,2008,12,22,-67.8913,21.2465,12/22/2008,pdt,360,NaN,664,304,16.8
88137,50,2008,12,24,-67.567,20.7676,12/24/2008,pdt,0,NaN,504,504,26.2
88137,51,2008,12,25,-67.6193,20.4855,12/25/2008,pdt,192,NaN,912,720,21.4
88137,52,2008,12,26,-67.5753,20.4862,12/26/2008,pdt,128,NaN,792,664,24.4
88137,54,2008,12,28,-67.2756,20.1366,12/28/2008,pdt,232,NaN,504,272,20.0
88137,56,2008,12,31,-67.1015,20.055,12/31/2008,pdt,184,NaN,592,408,22.6
88137,57,2009,01,01,-67.0226,19.9189,01/01/2009,pdt,240,NaN,624,384,20.4
88137,58,2009,01,04,-67.1422,19.963,01/04/2009,pdt,216,NaN,600,384,21.2
88137,59,2009,01,09,-67.2427,20.3602,01/09/2009,pdt,184,NaN,840,656,20.8
88137,60,2009,01,10,-67.1245,20.7184,01/10/2009,pdt,264,NaN,712,448,18.4
88137,61,2009,01,11,-66.9916,20.8288,01/11/2009,pdt,288,NaN,696,408,18.0
88137,62,2009,01,12,-67.1606,20.833,01/12/2009,pdt,168,NaN,840,672,22.0
88137,63,2009,01,13,-67.2123,20.952,01/13/2009,pdt,216,NaN,832,616,19.4
88137,66,2009,01,20,-66.5293,21.1435,01/20/2009,pdt,264,NaN,856,592,18.8
88137,68,2009,01,22,-66.0999,21.5223,01/22/2009,pdt,0,NaN,648,648,25.8
88137,69,2009,01,23,-65.676,21.2605,01/23/2009,pdt,184,NaN,720,536,21.2
88137,70,2009,01,24,-65.6997,21.692,01/24/2009,pdt,200,NaN,872,672,21.0
88137,72,2009,01,29,-65.1404,21.8021,01/29/2009,pdt,168,NaN,1328,1160,21.8
88137,73,2009,01,30,-65.2068,21.6091,01/30/2009,pdt,0,NaN,1032,1032,25.6
88137,74,2009,01,31,-65.3854,21.625,01/31/2009,pdt,176,NaN,952,776,21.6
88137,75,2009,02,01,-65.3678,21.761,02/01/2009,pdt,280,NaN,752,472,18.2
88137,76,2009,02,03,-65.0912,21.8387,02/03/2009,pdt,208,NaN,856,648,20.0
88137,77,2009,02,05,-64.5608,21.2963,02/05/2009,pdt,224,NaN,552,328,20.2
88137,78,2009,02,06,-64.7163,21.0874,02/06/2009,pdt,248,NaN,792,544,19.2
88137,79,2009,02,11,-63.9561,21.3546,02/11/2009,pdt,184,NaN,552,368,20.2
88137,81,2009,02,13,-63.2863,20.973,02/13/2009,pdt,376,NaN,712,336,15.6
88137,85,2009,02,23,-62.5667,20.6573,02/23/2009,pdt,192,NaN,536,344,20.0
88137,87,2009,02,25,-61.8785,20.533,02/25/2009,pdt,208,NaN,712,504,19.6
88137,88,2009,02,26,-61.3565,20.4056,02/26/2009,pdt,0,NaN,616,616,26.0
88137,89,2009,02,27,-61.0264,20.1101,02/27/2009,pdt,216,NaN,688,472,19.4
88137,90,2009,02,28,-60.9943,20.3839,02/28/2009,pdt,0,NaN,840,840,26.0
88137,91,2009,03,01,-60.9321,20.2986,03/01/2009,pdt,256,NaN,824,568,18.0
88137,93,2009,03,12,-59.2591,20.535,03/12/2009,pdt,0,NaN,880,880,25.4
88137,94,2009,03,13,-58.4525,20.5651,03/13/2009,pdt,200,NaN,928,728,20.2
88137,97,2009,03,17,-57.0531,20.7367,03/17/2009,pdt,336,NaN,792,456,15.2
88137,99,2009,03,23,-57.052,20.8466,03/23/2009,pdt,216,NaN,688,472,19.0
88137,105,2009,04,02,-56.9076,21.1581,04/02/2009,pdt,0,NaN,656,656,26.0
88137,113,2009,04,14,-57.1802,21.5329,04/14/2009,pdt,0,NaN,816,816,25.0
88137,117,2009,04,19,-57.6679,21.6764,04/19/2009,pdt,368,NaN,720,352,17.2
88137,118,2009,04,21,-57.8398,22.2165,04/21/2009,pdt,208,NaN,728,520,19.0
88137,119,2009,04,22,-58.2576,22.4356,04/22/2009,pdt,304,NaN,744,440,17.8
88137,120,2009,04,23,-58.3903,22.6304,04/23/2009,pdt,368,NaN,864,496,17.4
88137,121,2009,04,24,-58.4205,22.941,04/24/2009,pdt,0,NaN,864,864,24.6
88137,126,2009,05,05,-59.2132,23.7819,05/05/2009,pdt,0,NaN,1120,1120,23.2
88137,127,2009,05,08,-60.3091,24.6059,05/08/2009,pdt,184,NaN,896,712,19.2
88137,129,2009,05,11,-60.9023,26.2761,05/11/2009,pdt,280,NaN,896,616,18.4
88137,131,2009,05,13,-61.3262,27.3439,05/13/2009,pdt,0,NaN,1024,1024,22.6
88137,132,2009,05,14,-62.2566,28.3927,05/14/2009,pdt,0,NaN,968,968,22.6
88137,133,2009,05,15,-62.588,28.6625,05/15/2009,pdt,0,NaN,960,960,22.0
88137,134,2009,05,16,-62.7724,28.9863,05/16/2009,pdt,248,NaN,920,672,18.8
88137,135,2009,05,18,-62.9031,29.2261,05/18/2009,pdt,0,NaN,1008,1008,23.4
88137,137,2009,05,20,-63.4927,29.611,05/20/2009,pdt,0,NaN,1016,1016,21.4
88137,139,2009,05,28,-64.5262,31.5161,05/28/2009,pdt,240,NaN,960,720,19.2
88137,143,2009,06,05,-66.0478,34.491,06/05/2009,gpe,0,NaN,64,64,13.6
88137,144,2009,06,06,-66.6875,36.2624,06/06/2009,gpe,0,NaN,40,40,15.3
88137,144,2009,06,06,-66.3538,35.6657,06/06/2009,gpe,0,NaN,40,40,15.3
88137,145,2009,06,07,-66.6754,36.594,06/07/2009,gpe,0,NaN,32,32,14.8
88137,0,2009,06,09,-67.0518,36.7878,06/09/2009,gpe,NaN,NaN,NaN,NaN,NaN
88137,147,2009,06,11,-67.0885,37.077,06/11/2009,pdt,0,NaN,872,872,18.7
88137,148,2009,06,12,-67.2666,36.9442,06/12/2009,pdt,328,NaN,888,560,8.2
88137,151,2009,06,16,-66.3968,36.8738,06/16/2009,pdt,0,NaN,1120,1120,19.0
88137,0,2009,06,21,-67.2942,36.9814,06/21/2009,gpe,NaN,NaN,NaN,NaN,NaN
88137,153,2009,06,24,-68.0442,37.227,06/24/2009,gpe,0,NaN,48,48,16.2
88137,154,2009,06,25,-68.477,37.7374,06/25/2009,gpe,0,NaN,56,56,12.2
88137,154,2009,06,25,-67.8101,37.5239,06/25/2009,gpe,0,NaN,56,56,12.2
88137,163,2009,07,13,-67.8231,38.6105,07/13/2009,gpe,0,NaN,184,184,17.1
88137,172,2009,07,29,-68.1359,40.2739,07/29/2009,gpe,0,NaN,168,168,17.7
88137,0,2009,08,01,-69.276,41.595,08/01/2009,pop,NaN,NaN,NaN,NaN,NaN
88139,0,2008,10,11,-70.2677,42.042,10/11/2008,tag,NaN,NaN,NaN,NaN,NaN
88139,8,2008,10,24,-68.8258,39.9644,10/24/2008,pdt,0,NaN,504,504,21.0
88139,8,2008,10,24,-67.7951,39.849,10/24/2008,gpe,0,NaN,504,504,21.0
88139,10,2008,11,02,-67.1614,39.4339,11/02/2008,pdt,184,NaN,904,720,20.0
88139,11,2008,11,03,-66.8995,39.2551,11/03/2008,pdt,0,NaN,848,848,23.2
88139,12,2008,11,04,-66.6732,39.0211,11/04/2008,pdt,0,NaN,912,912,22.8
88139,13,2008,11,05,-66.3271,38.6255,11/05/2008,pdt,0,NaN,944,944,23.2
88139,14,2008,11,06,-66.0812,38.7682,11/06/2008,pdt,88,NaN,912,824,23.6
88139,15,2008,11,08,-66.5196,38.3794,11/08/2008,pdt,184,NaN,904,720,20.2
88139,16,2008,11,09,-66.1708,38.5579,11/09/2008,pdt,48,NaN,920,872,24.0
88139,17,2008,11,13,-66.8149,37.7609,11/13/2008,pdt,272,NaN,848,576,19.0
88139,18,2008,11,14,-66.9631,37.335,11/14/2008,pdt,176,NaN,912,736,19.8
88139,19,2008,11,17,-66.9987,36.7017,11/17/2008,pdt,384,NaN,864,480,18.0
88139,21,2008,11,20,-67.61,36.2184,11/20/2008,pdt,344,NaN,880,536,18.2
88139,23,2008,11,22,-68.4867,35.5563,11/22/2008,pdt,0,NaN,832,832,24.4
88139,25,2008,11,24,-69.3663,34.7371,11/24/2008,pdt,0,NaN,888,888,24.6
88139,26,2008,11,26,-70.1056,34.0899,11/26/2008,pdt,0,NaN,872,872,24.4
88139,27,2008,11,27,-70.7319,33.8121,11/27/2008,pdt,88,NaN,832,744,24.6
88139,29,2008,12,01,-70.8514,33.4175,12/01/2008,pdt,256,NaN,824,568,19.0
88139,30,2008,12,02,-71.0271,33.187,12/02/2008,pdt,344,NaN,880,536,18.2
88139,31,2008,12,07,-71.2197,32.9327,12/07/2008,pdt,0,NaN,888,888,24.0
88139,32,2008,12,10,-71.4119,33.0773,12/10/2008,pdt,0,NaN,936,936,24.2
88139,34,2008,12,12,-71.7987,32.9698,12/12/2008,pdt,0,NaN,928,928,24.2
88139,35,2008,12,15,-71.6978,33.502,12/15/2008,pdt,176,NaN,624,448,20.4
88139,36,2008,12,16,-71.7419,33.7301,12/16/2008,pdt,384,NaN,704,320,18.0
88139,37,2008,12,21,-71.266,34.6536,12/21/2008,pdt,248,NaN,936,688,19.4
88139,45,2009,01,05,-69.5684,35.6907,01/05/2009,pdt,360,NaN,864,504,18.4
88139,47,2009,01,08,-68.8649,36.3174,01/08/2009,pdt,376,NaN,960,584,18.4
88139,49,2009,01,12,-68.4436,37.3243,01/12/2009,pdt,384,NaN,816,432,18.0
88139,50,2009,01,13,-68.1813,37.4658,01/13/2009,pdt,336,NaN,952,616,18.4
88139,52,2009,01,15,-68.2919,37.4543,01/15/2009,pdt,280,NaN,648,368,19.2
88139,53,2009,01,17,-68.272,37.4716,01/17/2009,pdt,400,NaN,856,456,18.2
88139,55,2009,01,21,-68.1215,36.8505,01/21/2009,pdt,384,NaN,728,344,18.2
88139,57,2009,01,23,-68.4761,36.5585,01/23/2009,pdt,168,NaN,952,784,21.4
88139,58,2009,01,24,-68.9725,36.6406,01/24/2009,pdt,392,NaN,1040,648,18.4
88139,61,2009,01,31,-69.1483,36.0813,01/31/2009,pdt,72,NaN,616,544,20.8
88139,62,2009,02,02,-69.545,35.7952,02/02/2009,pdt,384,NaN,696,312,18.0
88139,63,2009,02,03,-69.1279,35.5558,02/03/2009,pdt,360,NaN,936,576,18.0
88139,64,2009,02,04,-69.5693,35.5069,02/04/2009,pdt,0,NaN,864,864,20.4
88139,65,2009,02,05,-69.886,35.5073,02/05/2009,pdt,248,NaN,648,400,18.4
88139,66,2009,02,06,-70.0929,35.1194,02/06/2009,pdt,0,NaN,1000,1000,19.8
88139,68,2009,02,10,-70.4439,35.3515,02/10/2009,pdt,8,NaN,832,824,20.6
88139,70,2009,02,15,-70.2514,35.8345,02/15/2009,pdt,0,NaN,880,880,20.2
88139,71,2009,02,18,-70.1573,35.9489,02/18/2009,pdt,344,NaN,1024,680,18.6
88139,72,2009,02,19,-70.0445,35.8848,02/19/2009,pdt,240,NaN,1048,808,19.0
88139,73,2009,02,20,-69.9604,36.0538,02/20/2009,pdt,280,NaN,1008,728,19.0
88139,75,2009,02,28,-70.613,35.2672,02/28/2009,pdt,0,NaN,1000,1000,20.8
88139,78,2009,03,05,-70.4053,34.4003,03/05/2009,pdt,0,NaN,912,912,21.8
88139,79,2009,03,06,-70.1788,34.1624,03/06/2009,pdt,328,NaN,928,600,18.2
88139,81,2009,03,11,-70.8908,33.6668,03/11/2009,pdt,0,NaN,744,744,21.4
88139,82,2009,03,12,-70.7179,33.5485,03/12/2009,pdt,0,NaN,728,728,21.2
88139,83,2009,03,20,-71.1724,34.0715,03/20/2009,pdt,240,NaN,768,528,18.6
88139,84,2009,03,21,-71.4827,34.3256,03/21/2009,pdt,384,NaN,832,448,18.0
88139,94,2009,04,11,-70.8545,34.9962,04/11/2009,pdt,168,NaN,968,800,18.4
88139,97,2009,04,15,-70.4658,35.7246,04/15/2009,pdt,0,NaN,824,824,23.4
88139,100,2009,04,23,-70.5641,37.147,04/23/2009,pdt,0,NaN,816,816,14.0
88139,101,2009,04,25,-70.8232,37.886,04/25/2009,pdt,0,NaN,776,776,14.4
88139,102,2009,04,26,-70.8636,38.5358,04/26/2009,pdt,0,NaN,848,848,15.8
88139,102,2009,04,26,-70.9104,38.5443,04/26/2009,gpe,0,NaN,848,848,15.8
88139,107,2009,05,07,-70.9545,39.2103,05/07/2009,pdt,0,NaN,736,736,17.0
88139,108,2009,05,08,-71.0759,39.2321,05/08/2009,pdt,0,NaN,752,752,15.0
88139,109,2009,05,12,-71.1301,39.3383,05/12/2009,pdt,0,NaN,968,968,14.8
88139,113,2009,05,18,-71.0109,39.2812,05/18/2009,pdt,0,NaN,864,864,12.8
88139,114,2009,05,19,-71.0085,39.3145,05/19/2009,pdt,0,NaN,640,640,12.0
88139,0,2009,05,20,-71.2891,39.4883,05/20/2009,gpe,NaN,NaN,NaN,NaN,NaN
88139,0,2009,05,24,-72.0353,39.6105,05/24/2009,gpe,NaN,NaN,NaN,NaN,NaN
88139,115,2009,05,25,-72.679,39.801,05/25/2009,gpe,0,NaN,40,40,18.6
88139,115,2009,05,25,-72.803,39.8381,05/25/2009,gpe,0,NaN,40,40,18.6
88139,116,2009,05,26,-72.3612,39.3158,05/26/2009,gpe,0,NaN,56,56,16.6
88139,116,2009,05,26,-72.5737,39.416,05/26/2009,gpe,0,NaN,56,56,16.6
88139,0,2009,05,27,-72.5069,39.6169,05/27/2009,gpe,NaN,NaN,NaN,NaN,NaN
88139,0,2009,05,27,-72.9308,39.7266,05/27/2009,gpe,NaN,NaN,NaN,NaN,NaN
88139,117,2009,05,28,-72.9273,39.1208,05/28/2009,gpe,0,NaN,64,64,16.4
88139,117,2009,05,28,-72.8288,39.5444,05/28/2009,gpe,0,NaN,64,64,16.4
88139,118,2009,06,02,-72.5645,39.4125,06/02/2009,gpe,0,NaN,56,56,13.4
88139,0,2009,06,13,-71.3921,39.9878,06/13/2009,gpe,NaN,NaN,NaN,NaN,NaN
88139,0,2009,06,23,-71.0254,40.3353,06/23/2009,gpe,NaN,NaN,NaN,NaN,NaN
88139,128,2009,07,02,-70.8034,39.7397,07/02/2009,pdt,192,NaN,240,48,6.0
88139,145,2009,08,10,-70.7739,39.6432,08/10/2009,pdt,168,NaN,240,72,6.0
88139,149,2009,08,17,-70.7154,39.3972,08/17/2009,pdt,0,NaN,240,240,21.6
88139,155,2009,09,04,-70.9318,39.0445,09/04/2009,pdt,184,NaN,256,72,6.2
88139,156,2009,09,05,-70.8027,38.6713,09/05/2009,pdt,208,NaN,272,64,6.4
88139,158,2009,09,07,-70.8225,38.2861,09/07/2009,pdt,152,NaN,208,56,6.0
88139,159,2009,09,08,-70.7124,38.4809,09/08/2009,pdt,128,NaN,224,96,5.8
88139,160,2009,09,13,-70.5039,39.0831,09/13/2009,pdt,160,NaN,200,40,5.6
88139,163,2009,09,16,-69.9248,39.7714,09/16/2009,pdt,152,NaN,224,72,5.4
88139,164,2009,09,22,-69.8223,39.9361,09/22/2009,pdt,152,NaN,208,56,5.6
88139,168,2009,09,28,-69.5903,41.9033,09/28/2009,pdt,0,NaN,200,200,15.6
88139,0,2009,10,01,-69.554,41.82,10/01/2009,pop,NaN,NaN,NaN,NaN,NaN
88143,0,2008,10,11,-70.2943,42.047,10/11/2008,tag,NaN,NaN,NaN,NaN,NaN
88143,0,2008,10,14,-70.4186,42.255,10/14/2008,gpe,NaN,NaN,NaN,NaN,NaN
88143,0,2008,10,14,-70.5786,42.3217,10/14/2008,gpe,NaN,NaN,NaN,NaN,NaN
88143,2,2008,10,15,-70.3492,42.1648,10/15/2008,gpe,0,NaN,56,56,14.6
88143,2,2008,10,15,-70.412,42.0816,10/15/2008,gpe,0,NaN,56,56,14.6
88143,3,2008,10,16,-70.7708,42.0933,10/16/2008,gpe,32,NaN,56,24,9.6
88143,3,2008,10,16,-70.5647,41.8732,10/16/2008,gpe,32,NaN,56,24,9.6
88143,4,2008,10,17,-70.7882,41.7498,10/17/2008,gpe,32,NaN,56,24,10.0
88143,0,2008,11,06,-70.5705,41.8802,11/06/2008,gpe,NaN,NaN,NaN,NaN,NaN
88143,0,2008,11,06,-70.6757,42.2973,11/06/2008,gpe,NaN,NaN,NaN,NaN,NaN
88143,0,2008,11,07,-71.0172,42.3989,11/07/2008,gpe,NaN,NaN,NaN,NaN,NaN
88143,0,2008,11,09,-70.8474,42.2115,11/09/2008,gpe,NaN,NaN,NaN,NaN,NaN
88143,0,2008,11,12,-70.9309,41.9496,11/12/2008,gpe,NaN,NaN,NaN,NaN,NaN
88143,0,2008,11,12,-71.4378,41.8941,11/12/2008,gpe,NaN,NaN,NaN,NaN,NaN
88143,12,2008,11,13,-71.2978,41.8175,11/13/2008,gpe,8,NaN,32,24,12.8
88143,12,2008,11,13,-71.3419,41.7182,11/13/2008,gpe,8,NaN,32,24,12.8
88143,13,2008,11,14,-71.1191,41.7979,11/14/2008,gpe,0,NaN,32,32,13.0
88143,14,2008,11,17,-71.0456,41.8051,11/17/2008,gpe,0,NaN,32,32,12.6
88143,17,2008,11,21,-71.0189,41.8364,11/21/2008,gpe,0,NaN,32,32,11.8
88143,17,2008,11,21,-70.9944,41.6688,11/21/2008,gpe,0,NaN,32,32,11.8
88143,0,2008,11,22,-70.2333,41.6404,11/22/2008,gpe,NaN,NaN,NaN,NaN,NaN
88143,0,2008,11,26,-70.7655,41.3626,11/26/2008,gpe,NaN,NaN,NaN,NaN,NaN
88143,0,2008,12,05,-70.4394,40.6827,12/05/2008,gpe,NaN,NaN,NaN,NaN,NaN
88143,0,2008,12,05,-70.5845,40.5927,12/05/2008,gpe,NaN,NaN,NaN,NaN,NaN
88143,0,2008,12,06,-69.9235,40.3073,12/06/2008,gpe,NaN,NaN,NaN,NaN,NaN
88143,25,2008,12,08,-69.1154,39.8901,12/08/2008,gpe,0,NaN,72,72,11.7
88143,0,2008,12,10,-68.4839,39.4838,12/10/2008,gpe,NaN,NaN,NaN,NaN,NaN
88143,28,2008,12,14,-68.2834,38.7287,12/14/2008,pdt,400,NaN,968,568,13.8
88143,29,2008,12,17,-68.2941,38.2813,12/17/2008,pdt,0,NaN,832,832,16.8
88143,30,2008,12,18,-68.1262,37.6132,12/18/2008,pdt,0,NaN,856,856,16.8
88143,32,2008,12,24,-67.9005,37.0186,12/24/2008,pdt,0,NaN,856,856,21.6
88143,33,2008,12,25,-66.9984,36.492,12/25/2008,pdt,0,NaN,856,856,22.6
88143,34,2008,12,26,-66.9823,35.7227,12/26/2008,pdt,8,NaN,1056,1048,21.4
88143,35,2009,01,06,-65.658,34.1048,01/06/2009,pdt,56,NaN,1000,944,20.0
88143,36,2009,01,07,-65.1447,33.149,01/07/2009,pdt,280,NaN,1040,760,17.6
88143,37,2009,01,08,-64.8783,32.8116,01/08/2009,pdt,0,NaN,544,544,20.2
88143,38,2009,01,09,-64.8838,32.3368,01/09/2009,pdt,280,NaN,1056,776,18.2
88143,40,2009,01,20,-65.6646,31.9918,01/20/2009,pdt,88,NaN,752,664,20.2
88143,42,2009,01,24,-65.8006,31.8651,01/24/2009,pdt,0,NaN,1000,1000,20.6
88143,43,2009,01,25,-65.9797,31.5706,01/25/2009,pdt,32,NaN,728,696,20.4
88143,44,2009,01,30,-65.9915,31.4043,01/30/2009,pdt,352,NaN,1080,728,18.0
88143,46,2009,02,03,-65.8734,30.9647,02/03/2009,pdt,72,NaN,640,568,20.8
88143,47,2009,02,11,-66.4305,30.2959,02/11/2009,pdt,384,NaN,1016,632,17.8
88143,49,2009,02,18,-66.093,29.6775,02/18/2009,pdt,72,NaN,992,920,21.6
88143,50,2009,02,20,-65.9407,30.2475,02/20/2009,pdt,360,NaN,640,280,18.2
88143,53,2009,02,28,-65.8948,30.6866,02/28/2009,pdt,248,NaN,1080,832,18.8
88143,54,2009,03,06,-65.609,31.2352,03/06/2009,pdt,296,NaN,720,424,18.6
88143,56,2009,03,14,-65.3987,30.7152,03/14/2009,pdt,0,NaN,960,960,21.6
88143,58,2009,03,21,-64.2445,30.8655,03/21/2009,pdt,0,NaN,896,896,20.2
88143,60,2009,03,26,-63.3114,31.2652,03/26/2009,pdt,24,NaN,928,904,20.4
88143,62,2009,03,29,-62.5129,31.7766,03/29/2009,pdt,0,NaN,1048,1048,19.4
88143,65,2009,04,09,-61.7544,31.7,04/09/2009,pdt,312,NaN,800,488,18.0
88143,69,2009,04,16,-61.7263,31.7686,04/16/2009,pdt,0,NaN,704,704,19.0
88143,73,2009,04,25,-60.7456,31.1411,04/25/2009,pdt,88,NaN,992,904,20.6
88143,76,2009,05,08,-60.6651,32.4909,05/08/2009,pdt,0,NaN,784,784,17.8
88143,77,2009,05,09,-60.6602,32.866,05/09/2009,pdt,0,NaN,848,848,17.8
88143,78,2009,05,10,-60.7497,33.5038,05/10/2009,pdt,0,NaN,960,960,14.6
88143,80,2009,05,14,-61.0699,34.2094,05/14/2009,gpe,0,NaN,32,32,11.0
88143,81,2009,05,15,-61.1897,34.9174,05/15/2009,gpe,0,NaN,32,32,11.0
88143,81,2009,05,15,-61.0746,35.2353,05/15/2009,gpe,0,NaN,32,32,11.0
88143,100,2009,07,12,-62.9153,37.4855,07/12/2009,gpe,0,NaN,40,40,14.1
88143,0,2009,10,01,-68.34,42.105,10/01/2009,pop,NaN,NaN,NaN,NaN,NaN
88144,1,2010,08,21,-69.9214,41.725,08/21/2010,tag,1,13.3,56,55,NaN
88144,6,2010,08,26,-69.4667,41.3961,08/26/2010,gpe,1,17.0,88,87,NaN
88144,8,2010,08,28,-69.4991,41.246,08/28/2010,gpe,1,16.1,48,47,NaN
88144,9,2010,08,29,-69.5947,41.2647,08/29/2010,gpe,1,14.5,64,63,NaN
88144,10,2010,08,30,-69.6716,41.3014,08/30/2010,gpe,1,14.7,72,71,NaN
88144,10,2010,08,30,-69.6173,41.2904,08/30/2010,gpe,1,14.7,72,71,NaN
88144,11,2010,08,31,-69.6654,41.2525,08/31/2010,gpe,1,15.525,64,63,NaN
88144,11,2010,08,31,-69.6841,41.2406,08/31/2010,gpe,1,15.525,64,63,NaN
88144,12,2010,09,01,-69.5886,41.3026,09/01/2010,gpe,1,17.325,64,63,NaN
88144,14,2010,09,03,-69.4629,41.8156,09/03/2010,gpe,1,18.225,96,95,NaN
88144,15,2010,09,04,-69.6618,42.2701,09/04/2010,gpe,1,19.475,104,103,NaN
88144,18,2010,09,07,-70.0563,42.4093,09/07/2010,gpe,1,18.575,96,95,NaN
88144,19,2010,09,08,-70.2244,42.454,09/08/2010,gpe,1,17.5,72,71,NaN
88144,20,2010,09,09,-70.3171,42.5303,09/09/2010,gpe,1,18.025,112,111,NaN
88144,22,2010,09,11,-70.3258,42.8463,09/11/2010,gpe,1,17.85,96,95,NaN
88144,22,2010,09,11,-70.3201,42.7111,09/11/2010,gpe,1,17.85,96,95,NaN
88144,23,2010,09,12,-70.3307,43.1259,09/12/2010,gpe,1,17.6,96,95,NaN
88144,23,2010,09,12,-70.2707,43.1737,09/12/2010,gpe,1,17.6,96,95,NaN
88144,24,2010,09,13,-70.2915,43.2137,09/13/2010,gpe,1,16.25,88,87,NaN
88144,24,2010,09,13,-70.2571,43.1789,09/13/2010,gpe,1,16.25,88,87,NaN
88144,25,2010,09,14,-70.1528,43.3196,09/14/2010,gpe,1,16.3,80,79,NaN
88144,25,2010,09,14,-70.2543,43.2148,09/14/2010,gpe,1,16.3,80,79,NaN
88144,26,2010,09,15,-70.2353,42.9882,09/15/2010,gpe,1,15.5,56,55,NaN
88144,27,2010,09,16,-70.2363,42.9026,09/16/2010,gpe,1,16.175,104,103,NaN
88144,35,2010,09,24,-69.8816,42.5513,09/24/2010,gpe,1,13.5,152,151,NaN
88144,42,2010,10,01,-68.2233,42.0299,10/01/2010,pdt,1,11.575,24,23,NaN
88144,61,2010,10,20,-68.9666,42.2499,10/20/2010,gpe,1,12.2,184,183,NaN
